LAT,LONG,CRTSRoadsI,Bridgesect,SECTnum,DATE_CC_OR,COUNTY,COUNTYNUM,signsystem,routenum,BEGINMP,subroute,supplement,FROMtermin,ENDMP,TOtermini,LENGTH,ROUTEID,LOC_ERROR,LabelRt,LabelSRt,Search,Shape_len
37.47961424949088,-81.65114473984953,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47963178345832,-81.65109165106378,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47964391371944,-81.65105272608146,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47965555608427,-81.65101356522017,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47966670125949,-81.65097417998157,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47967733995149,-81.65093458186743,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.4796874720963,-81.65089478245957,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.4796971068594,-81.6508547934199,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.4797062348835,-81.65081463783133,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47971484706659,-81.65077429245231,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47972293386019,-81.65073381510921,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47973739187097,-81.65064761059855,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47974276457022,-81.65061559907407,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47976203299619,-81.65049722753939,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47978075746897,-81.65037872383003,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47979892869493,-81.65026009944957,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47981654680115,-81.65014133123826,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47983360243033,-81.65002244228094,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47984015612332,-81.64996866729838,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47984611038852,-81.64991479446088,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47985147451898,-81.6498608122685,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47985624832337,-81.64980675546595,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986042263591,-81.6497526123934,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986401572425,-81.64969841795543,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986632300267,-81.64965648898962,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986946905249,-81.64958790619167,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47987118740598,-81.64953557174759,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47987239029045,-81.64948129869413,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47987299552859,-81.64942660352479,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47987299853691,-81.64937232008425,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47987244769066,-81.64931804343264,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986535988104,-81.64906426164058,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47986976073416,-81.64890663791633,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47985129387148,-81.64837835245528,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47984727375832,-81.64833050844082,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
37.47984268834259,-81.6482830764888,241,MCDOWELL82,82,2008/08/18,MCDOWELL,24,4,0004,0,01,00,JCT CR 4,3.4,JCT OF MINE RD,3.4,24400040100,NO ERROR,4,1,4/1,5376.59
