LAT,LONG,CRTSRoadsI,Bridgesect,SECTnum,DATE_CC_OR,COUNTY,COUNTYNUM,signsystem,routenum,BEGINMP,subroute,supplement,FROMtermin,ENDMP,TOtermini,LENGTH,ROUTEID,LOC_ERROR,LabelRt,LabelSRt,Search,Shape_len
37.3756115044751,-81.88149839269552,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37563393970721,-81.88147893610149,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37564938917092,-81.88145311767757,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37566278424098,-81.88142554037678,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37567146456372,-81.88140392195254,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37567873886444,-81.88138147748504,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37568649078283,-81.88135067674492,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.3756918582182,-81.88131906164307,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.3757679763434,-81.88095745442186,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37577612059328,-81.88093468465702,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37578285769747,-81.8809112391951,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37578991712788,-81.88087921588497,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37579461863874,-81.88084652888959,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
37.37579691401678,-81.88081345522045,246,MCDOWELL36,36,2003/12/31,MCDOWELL,24,4,0005,0,18,00,JCT CR 5/8,1.21,JCT CR 83/6,1.21,24400051800,NO ERROR,5,18,5/18,1875.36
