LAT,LONG,CRTSRoadsI,Bridgesect,SECTnum,DATE_CC_OR,COUNTY,COUNTYNUM,signsystem,routenum,BEGINMP,subroute,supplement,FROMtermin,ENDMP,TOtermini,LENGTH,ROUTEID,LOC_ERROR,LabelRt,LabelSRt,Search,Shape_len
37.32424391484671,-81.81998060010422,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32426100177619,-81.81993899905054,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32432599830906,-81.8197780019044,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32439399673999,-81.81961799637324,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32445899510704,-81.81945800420465,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32453200503314,-81.8192979947252,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32460000274293,-81.81913799987275,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32467300066259,-81.81897699568903,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.3247570028215,-81.81882499850265,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
37.32484399993326,-81.81868700679331,211,MCDOWELL10,10,2003/12/31,MCDOWELL,24,3,0083,5.55,00,00,JCT WV 635,7.94,JCT WV 80,2.39,24300830000,NO ERROR,83,,83,3831.46
