LAT,LONG,CRTSRoadsI,Bridgesect,SECTnum,DATE_CC_OR,COUNTY,COUNTYNUM,signsystem,routenum,BEGINMP,subroute,supplement,FROMtermin,ENDMP,TOtermini,LENGTH,ROUTEID,LOC_ERROR,LabelRt,LabelSRt,Search,Shape_len
37.29358575284517,-81.83500738617937,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29363600967707,-81.8349909848186,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29377699790313,-81.8349610150745,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29392200326157,-81.83495299412139,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29407101075963,-81.83500698782268,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.2941929970475,-81.83511398880596,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29429600784791,-81.83524299687892,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29439497705805,-81.83538097201284,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29450198737502,-81.83550298919906,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29462800397658,-81.8355790045229,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.2947619922471,-81.8355260251234,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29479601081994,-81.83534998495131,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29476900274124,-81.83516701966889,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29475797845672,-81.83495299151608,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29474999329199,-81.83476997095407,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29477299267327,-81.83458701547377,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.2948189925702,-81.83441198522405,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29490299286708,-81.83426699671119,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29501299505056,-81.83415198664595,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29513200352252,-81.83405299598424,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29524999764051,-81.83394599899387,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29536799166346,-81.83383900167091,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29548600302866,-81.83374001060737,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29560898855954,-81.83364898811836,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29574199938274,-81.8335800272063,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29588299443541,-81.83351102706955,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.29602100736993,-81.83345000023333,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
37.296153998945,-81.83338899865244,220,MCDOWELL19,19,2003/12/31,MCDOWELL,24,3,0635,1,00,00,HARP 994,3.71,JCT WV 83,2.71,24306350000,NO ERROR,635,,635,4325.99
