LAT,LONG,CRTSRoadsI,Bridgesect,SECTnum,DATE_CC_OR,COUNTY,COUNTYNUM,signsystem,routenum,BEGINMP,subroute,supplement,FROMtermin,ENDMP,TOtermini,LENGTH,ROUTEID,LOC_ERROR,LabelRt,LabelSRt,Search,Shape_len
37.87257909817264,-82.17763622147058,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87248787746777,-82.17749318645265,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87244851274329,-82.1773376959858,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87244362121255,-82.17722339962566,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87250547372598,-82.17707143519436,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87256036037824,-82.17691486858573,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87256228509763,-82.1767038673498,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.8725280471918,-82.17654029292792,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87246068212423,-82.1763282015321,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
37.87239920564473,-82.17611324695878,329,MINGO45,45,2003/12/31,MINGO,30,4,0003,0,02,00,JCT CR 3/5,0.15,JCT CR 3/12,0.15,30400030200,NO ERROR,3,2,3/2,505.532
